,locality,lat,lon,locality_id,city_id,city_name,max_uv,datetime,t_solar_rad,uv_levels,uv_id
722,ELSTERNWICK,-37.891841,145.002571,182,7932619,Elsternwick,3.5,2022-08-03,3333.4,MODERATE,1
723,ELSTERNWICK,-37.891841,145.002571,182,7932619,Elsternwick,2.6,2022-08-02,2692.3,LOW,0
724,BRIGHTON,-37.915066,144.996329,183,2207611,North Brighton,2.3,2022-07-31,1919.2,LOW,0
725,BRIGHTON,-37.915066,144.996329,183,2207611,North Brighton,2.3,2022-08-01,2221.2,LOW,0
726,BRIGHTON,-37.915066,144.996329,183,2207611,North Brighton,3.5,2022-08-03,3333.4,MODERATE,1
727,BRIGHTON,-37.915066,144.996329,183,2207611,North Brighton,2.6,2022-08-02,2692.3,LOW,0
728,BRIGHTON EAST,-37.925371,145.013593,184,7932649,Hampton East,2.3,2022-07-31,1919.2,LOW,0
729,BRIGHTON EAST,-37.925371,145.013593,184,7932649,Hampton East,2.3,2022-08-01,2221.2,LOW,0
730,BRIGHTON EAST,-37.925371,145.013593,184,7932649,Hampton East,3.5,2022-08-03,3333.4,MODERATE,1
731,BRIGHTON EAST,-37.925371,145.013593,184,7932649,Hampton East,2.6,2022-08-02,2692.3,LOW,0
732,HAMPTON,-37.938889,145.007238,185,2163994,Hampton,2.6,2022-07-31,2124.0,LOW,0
733,HAMPTON,-37.938889,145.007238,185,2163994,Hampton,2.9,2022-08-01,2747.8,LOW,0
734,HAMPTON,-37.938889,145.007238,185,2163994,Hampton,2.4,2022-08-02,2601.0,LOW,0
735,HAMPTON,-37.938889,145.007238,185,2163994,Hampton,3.5,2022-08-03,3323.2,MODERATE,1
736,MOORABBIN,-37.942021,145.047802,186,2163472,Highett,2.6,2022-07-31,2122.5,LOW,0
737,MOORABBIN,-37.942021,145.047802,186,2163472,Highett,2.9,2022-08-01,2749.8,LOW,0
738,MOORABBIN,-37.942021,145.047802,186,2163472,Highett,2.4,2022-08-02,2600.7,LOW,0
739,MOORABBIN,-37.942021,145.047802,186,2163472,Highett,3.5,2022-08-03,3321.2,MODERATE,1
740,HIGHETT,-37.951394,145.038147,187,2163472,Highett,2.6,2022-07-31,2122.5,LOW,0
741,HIGHETT,-37.951394,145.038147,187,2163472,Highett,2.9,2022-08-01,2749.8,LOW,0
742,HIGHETT,-37.951394,145.038147,187,2163472,Highett,2.4,2022-08-02,2600.7,LOW,0
743,HIGHETT,-37.951394,145.038147,187,2163472,Highett,3.5,2022-08-03,3321.2,MODERATE,1
744,SANDRINGHAM,-37.956585,145.013472,188,2163994,Hampton,2.6,2022-07-31,2124.0,LOW,0
745,SANDRINGHAM,-37.956585,145.013472,188,2163994,Hampton,2.9,2022-08-01,2747.8,LOW,0
746,SANDRINGHAM,-37.956585,145.013472,188,2163994,Hampton,2.4,2022-08-02,2601.0,LOW,0
747,SANDRINGHAM,-37.956585,145.013472,188,2163994,Hampton,3.5,2022-08-03,3323.2,MODERATE,1
748,CHELTENHAM,-37.965655,145.0623,189,2207618,Cheltenham,2.6,2022-07-31,2122.5,LOW,0
749,CHELTENHAM,-37.965655,145.0623,189,2207618,Cheltenham,2.9,2022-08-01,2749.8,LOW,0
750,CHELTENHAM,-37.965655,145.0623,189,2207618,Cheltenham,2.4,2022-08-02,2600.7,LOW,0
751,CHELTENHAM,-37.965655,145.0623,189,2207618,Cheltenham,3.5,2022-08-03,3321.2,MODERATE,1
752,BEAUMARIS,-37.978698,145.031561,190,2176487,Beaumaris,2.6,2022-07-31,2122.5,LOW,0
753,BEAUMARIS,-37.978698,145.031561,190,2176487,Beaumaris,2.9,2022-08-01,2749.8,LOW,0
754,BEAUMARIS,-37.978698,145.031561,190,2176487,Beaumaris,2.4,2022-08-02,2600.7,LOW,0
755,BEAUMARIS,-37.978698,145.031561,190,2176487,Beaumaris,3.5,2022-08-03,3321.2,MODERATE,1
756,MENTONE,-37.985059,145.067356,191,2153784,Parkdale,2.6,2022-07-31,2122.5,LOW,0
757,MENTONE,-37.985059,145.067356,191,2153784,Parkdale,2.9,2022-08-01,2749.8,LOW,0
758,MENTONE,-37.985059,145.067356,191,2153784,Parkdale,2.4,2022-08-02,2600.7,LOW,0
759,MENTONE,-37.985059,145.067356,191,2153784,Parkdale,3.5,2022-08-03,3321.2,MODERATE,1
760,ASPENDALE,-38.007024,145.104105,192,7932653,Aspendale Gardens,2.6,2022-07-31,2122.5,LOW,0
761,ASPENDALE,-38.007024,145.104105,192,7932653,Aspendale Gardens,2.9,2022-08-01,2749.8,LOW,0
762,ASPENDALE,-38.007024,145.104105,192,7932653,Aspendale Gardens,2.4,2022-08-02,2600.7,LOW,0
763,ASPENDALE,-38.007024,145.104105,192,7932653,Aspendale Gardens,3.5,2022-08-03,3321.2,MODERATE,1
764,BONBEACH,-38.046479,145.122762,193,2171694,Chelsea,2.6,2022-07-31,2122.5,LOW,0
765,BONBEACH,-38.046479,145.122762,193,2171694,Chelsea,2.9,2022-08-01,2749.8,LOW,0
766,BONBEACH,-38.046479,145.122762,193,2171694,Chelsea,2.4,2022-08-02,2600.7,LOW,0
767,BONBEACH,-38.046479,145.122762,193,2171694,Chelsea,3.5,2022-08-03,3321.2,MODERATE,1
768,CARRUM,-38.072748,145.134111,194,8349399,Patterson Lakes,2.9,2022-08-01,2734.7,LOW,0
769,CARRUM,-38.072748,145.134111,194,8349399,Patterson Lakes,3.4,2022-08-03,3298.2,MODERATE,1
770,CARRUM,-38.072748,145.134111,194,8349399,Patterson Lakes,2.5,2022-08-02,3140.0,LOW,0
771,CARRUM,-38.072748,145.134111,194,8349399,Patterson Lakes,1.7,2022-07-31,1914.0,LOW,0
772,BELVEDERE PARK,-38.103194,145.137811,195,2149975,Seaford,2.9,2022-08-01,2734.7,LOW,0
773,BELVEDERE PARK,-38.103194,145.137811,195,2149975,Seaford,3.4,2022-08-03,3298.2,MODERATE,1
774,BELVEDERE PARK,-38.103194,145.137811,195,2149975,Seaford,2.5,2022-08-02,3140.0,LOW,0
775,BELVEDERE PARK,-38.103194,145.137811,195,2149975,Seaford,1.7,2022-07-31,1914.0,LOW,0
776,FRANKSTON,-38.162578,145.135961,196,9972527,Frankston South,2.9,2022-08-01,2734.7,LOW,0
777,FRANKSTON,-38.162578,145.135961,196,9972527,Frankston South,3.4,2022-08-03,3298.2,MODERATE,1
778,FRANKSTON,-38.162578,145.135961,196,9972527,Frankston South,2.5,2022-08-02,3140.0,LOW,0
779,FRANKSTON,-38.162578,145.135961,196,9972527,Frankston South,1.7,2022-07-31,1914.0,LOW,0
780,FRANKSTON NORTH,-38.126458,145.157574,197,9972526,Frankston North,2.9,2022-08-01,2734.7,LOW,0
781,FRANKSTON NORTH,-38.126458,145.157574,197,9972526,Frankston North,3.4,2022-08-03,3298.2,MODERATE,1
782,FRANKSTON NORTH,-38.126458,145.157574,197,9972526,Frankston North,2.5,2022-08-02,3140.0,LOW,0
783,FRANKSTON NORTH,-38.126458,145.157574,197,9972526,Frankston North,1.7,2022-07-31,1914.0,LOW,0
784,CARRUM DOWNS,-38.092874,145.177905,198,2172191,Carrum Downs,2.9,2022-08-01,2734.7,LOW,0
785,CARRUM DOWNS,-38.092874,145.177905,198,2172191,Carrum Downs,3.4,2022-08-03,3298.2,MODERATE,1
786,CARRUM DOWNS,-38.092874,145.177905,198,2172191,Carrum Downs,2.5,2022-08-02,3140.0,LOW,0
787,CARRUM DOWNS,-38.092874,145.177905,198,2172191,Carrum Downs,1.7,2022-07-31,1914.0,LOW,0
788,HEATHERTON,-37.960555,145.092698,199,2163690,Heatherton,2.6,2022-07-31,2122.5,LOW,0
789,HEATHERTON,-37.960555,145.092698,199,2163690,Heatherton,2.9,2022-08-01,2749.8,LOW,0
790,HEATHERTON,-37.960555,145.092698,199,2163690,Heatherton,2.4,2022-08-02,2600.7,LOW,0
791,HEATHERTON,-37.960555,145.092698,199,2163690,Heatherton,3.5,2022-08-03,3321.2,MODERATE,1
792,BENTLEIGH,-37.916956,145.036783,200,2176123,Bentleigh,2.6,2022-07-31,2130.6,LOW,0
793,BENTLEIGH,-37.916956,145.036783,200,2176123,Bentleigh,2.9,2022-08-01,2756.8,LOW,0
794,BENTLEIGH,-37.916956,145.036783,200,2176123,Bentleigh,2.4,2022-08-02,2609.6,LOW,0
795,BENTLEIGH,-37.916956,145.036783,200,2176123,Bentleigh,3.5,2022-08-03,3333.4,MODERATE,1
796,SOUTH MELBOURNE,-37.831693,144.958176,201,2148955,South Melbourne,2.3,2022-07-31,1924.1,LOW,0
797,SOUTH MELBOURNE,-37.831693,144.958176,201,2148955,South Melbourne,2.3,2022-08-01,2227.0,LOW,0
798,SOUTH MELBOURNE,-37.831693,144.958176,201,2148955,South Melbourne,3.5,2022-08-03,3341.9,MODERATE,1
799,SOUTH MELBOURNE,-37.831693,144.958176,201,2148955,South Melbourne,2.7,2022-08-02,2699.4,LOW,0
800,ALBERT PARK,-37.846534,144.95086,202,2152658,Port Melbourne,2.3,2022-07-31,1919.2,LOW,0
801,ALBERT PARK,-37.846534,144.95086,202,2152658,Port Melbourne,2.3,2022-08-01,2221.2,LOW,0
802,ALBERT PARK,-37.846534,144.95086,202,2152658,Port Melbourne,3.5,2022-08-03,3333.4,MODERATE,1
803,ALBERT PARK,-37.846534,144.95086,202,2152658,Port Melbourne,2.6,2022-08-02,2692.3,LOW,0
804,GARDEN CITY,-37.832179,144.918044,203,2142457,Yarraville,2.3,2022-07-31,1924.1,LOW,0
805,GARDEN CITY,-37.832179,144.918044,203,2142457,Yarraville,2.3,2022-08-01,2227.0,LOW,0
806,GARDEN CITY,-37.832179,144.918044,203,2142457,Yarraville,3.5,2022-08-03,3341.9,MODERATE,1
807,GARDEN CITY,-37.832179,144.918044,203,2142457,Yarraville,2.7,2022-08-02,2699.4,LOW,0
808,LITTLE RIVER,-37.943586,144.498479,204,2159912,Little River,3.5,2022-08-03,3313.5,MODERATE,1
809,LITTLE RIVER,-37.943586,144.498479,204,2159912,Little River,2.2,2022-08-02,2520.4,LOW,0
810,LITTLE RIVER,-37.943586,144.498479,204,2159912,Little River,3.3,2022-08-01,2924.9,MODERATE,1
811,LITTLE RIVER,-37.943586,144.498479,204,2159912,Little River,1.6,2022-07-31,1755.1,LOW,0
812,AVALON,-38.039958,144.422666,205,2160560,Lara,3.5,2022-08-03,3313.5,MODERATE,1
813,AVALON,-38.039958,144.422666,205,2160560,Lara,2.2,2022-08-02,2520.4,LOW,0
814,AVALON,-38.039958,144.422666,205,2160560,Lara,3.3,2022-08-01,2924.9,MODERATE,1
815,AVALON,-38.039958,144.422666,205,2160560,Lara,1.6,2022-07-31,1755.1,LOW,0
816,ANAKIE,-38.181608,144.427419,224,2160336,Leopold,1.6,2022-07-31,1803.5,LOW,0
817,ANAKIE,-38.181608,144.427419,224,2160336,Leopold,3.5,2022-08-03,3295.2,MODERATE,1
818,ANAKIE,-38.181608,144.427419,224,2160336,Leopold,3.3,2022-08-01,2825.2,MODERATE,1
819,ANAKIE,-38.181608,144.427419,224,2160336,Leopold,2.0,2022-08-02,2235.7,LOW,0
820,BATESFORD,-38.091,144.2779,207,8348780,Bell Post Hill,1.6,2022-07-31,1848.9,LOW,0
821,BATESFORD,-38.091,144.2779,207,8348780,Bell Post Hill,2.6,2022-08-02,2797.5,LOW,0
822,BATESFORD,-38.091,144.2779,207,8348780,Bell Post Hill,3.5,2022-08-03,3296.8,MODERATE,1
823,BATESFORD,-38.091,144.2779,207,8348780,Bell Post Hill,3.4,2022-08-01,3216.8,MODERATE,1
824,LOVELY BANKS,-38.04070313,144.3223578,208,8348780,Bell Post Hill,1.6,2022-07-31,1848.9,LOW,0
825,LOVELY BANKS,-38.04070313,144.3223578,208,8348780,Bell Post Hill,2.6,2022-08-02,2797.5,LOW,0
826,LOVELY BANKS,-38.04070313,144.3223578,208,8348780,Bell Post Hill,3.5,2022-08-03,3296.8,MODERATE,1
827,LOVELY BANKS,-38.04070313,144.3223578,208,8348780,Bell Post Hill,3.4,2022-08-01,3216.8,MODERATE,1
828,MOORABOOL,-38.038,144.2771,209,8348780,Bell Post Hill,1.6,2022-07-31,1848.9,LOW,0
829,MOORABOOL,-38.038,144.2771,209,8348780,Bell Post Hill,2.6,2022-08-02,2797.5,LOW,0
830,MOORABOOL,-38.038,144.2771,209,8348780,Bell Post Hill,3.5,2022-08-03,3296.8,MODERATE,1
831,MOORABOOL,-38.038,144.2771,209,8348780,Bell Post Hill,3.4,2022-08-01,3216.8,MODERATE,1
832,CORIO,-38.084781,144.352385,210,8348779,Bell Park,1.6,2022-07-31,1848.9,LOW,0
833,CORIO,-38.084781,144.352385,210,8348779,Bell Park,2.6,2022-08-02,2797.5,LOW,0
834,CORIO,-38.084781,144.352385,210,8348779,Bell Park,3.5,2022-08-03,3296.8,MODERATE,1
835,CORIO,-38.084781,144.352385,210,8348779,Bell Park,3.4,2022-08-01,3216.8,MODERATE,1
836,BELL PARK,-38.111002,144.33452,211,8348779,Bell Park,1.6,2022-07-31,1848.9,LOW,0
837,BELL PARK,-38.111002,144.33452,211,8348779,Bell Park,2.6,2022-08-02,2797.5,LOW,0
838,BELL PARK,-38.111002,144.33452,211,8348779,Bell Park,3.5,2022-08-03,3296.8,MODERATE,1
839,BELL PARK,-38.111002,144.33452,211,8348779,Bell Park,3.4,2022-08-01,3216.8,MODERATE,1
840,BELMONT,-38.215906,144.334005,212,10110913,Breakwater,1.6,2022-07-31,1803.5,LOW,0
841,BELMONT,-38.215906,144.334005,212,10110913,Breakwater,3.5,2022-08-03,3295.2,MODERATE,1
842,BELMONT,-38.215906,144.334005,212,10110913,Breakwater,3.3,2022-08-01,2825.2,MODERATE,1
843,BELMONT,-38.215906,144.334005,212,10110913,Breakwater,2.0,2022-08-02,2235.7,LOW,0
844,ARMSTRONG CREEK,-38.23413976,144.3707843,213,10110913,Breakwater,1.6,2022-07-31,1803.5,LOW,0
845,ARMSTRONG CREEK,-38.23413976,144.3707843,213,10110913,Breakwater,3.5,2022-08-03,3295.2,MODERATE,1
846,ARMSTRONG CREEK,-38.23413976,144.3707843,213,10110913,Breakwater,3.3,2022-08-01,2825.2,MODERATE,1
847,ARMSTRONG CREEK,-38.23413976,144.3707843,213,10110913,Breakwater,2.0,2022-08-02,2235.7,LOW,0
848,CHARLEMONT,-38.21558906,144.3683696,214,10110913,Breakwater,1.6,2022-07-31,1803.5,LOW,0
849,CHARLEMONT,-38.21558906,144.3683696,214,10110913,Breakwater,3.5,2022-08-03,3295.2,MODERATE,1
850,CHARLEMONT,-38.21558906,144.3683696,214,10110913,Breakwater,3.3,2022-08-01,2825.2,MODERATE,1
851,CHARLEMONT,-38.21558906,144.3683696,214,10110913,Breakwater,2.0,2022-08-02,2235.7,LOW,0
852,DEAKIN UNIVERSITY,-37.8495,145.109,215,7932622,Burwood,3.4,2022-07-31,1732.4,MODERATE,1
853,DEAKIN UNIVERSITY,-37.8495,145.109,215,7932622,Burwood,2.6,2022-08-01,2572.3,LOW,0
854,DEAKIN UNIVERSITY,-37.8495,145.109,215,7932622,Burwood,3.6,2022-08-03,3355.3,MODERATE,1
855,DEAKIN UNIVERSITY,-37.8495,145.109,215,7932622,Burwood,2.7,2022-08-02,2933.8,LOW,0
856,FRESHWATER CREEK,-38.27029834,144.249583,216,10112331,Wandana Heights,1.6,2022-07-31,1803.5,LOW,0
857,FRESHWATER CREEK,-38.27029834,144.249583,216,10112331,Wandana Heights,3.5,2022-08-03,3295.2,MODERATE,1
858,FRESHWATER CREEK,-38.27029834,144.249583,216,10112331,Wandana Heights,3.3,2022-08-01,2825.2,MODERATE,1
859,FRESHWATER CREEK,-38.27029834,144.249583,216,10112331,Wandana Heights,2.0,2022-08-02,2235.7,LOW,0
860,MOUNT DUNEED,-38.24983474,144.3127944,217,10112331,Wandana Heights,1.6,2022-07-31,1803.5,LOW,0
861,MOUNT DUNEED,-38.24983474,144.3127944,217,10112331,Wandana Heights,3.5,2022-08-03,3295.2,MODERATE,1
862,MOUNT DUNEED,-38.24983474,144.3127944,217,10112331,Wandana Heights,3.3,2022-08-01,2825.2,MODERATE,1
863,MOUNT DUNEED,-38.24983474,144.3127944,217,10112331,Wandana Heights,2.0,2022-08-02,2235.7,LOW,0
864,FYANSFORD,-38.13028025,144.2894883,218,10110993,Hamlyn Heights,1.6,2022-07-31,1848.9,LOW,0
865,FYANSFORD,-38.13028025,144.2894883,218,10110993,Hamlyn Heights,2.6,2022-08-02,2797.5,LOW,0
866,FYANSFORD,-38.13028025,144.2894883,218,10110993,Hamlyn Heights,3.5,2022-08-03,3296.8,MODERATE,1
867,FYANSFORD,-38.13028025,144.2894883,218,10110993,Hamlyn Heights,3.4,2022-08-01,3216.8,MODERATE,1
868,GEELONG WEST,-38.138728,144.330986,219,2165796,Geelong West,1.6,2022-07-31,1803.5,LOW,0
869,GEELONG WEST,-38.138728,144.330986,219,2165796,Geelong West,3.5,2022-08-03,3295.2,MODERATE,1
870,GEELONG WEST,-38.138728,144.330986,219,2165796,Geelong West,3.3,2022-08-01,2825.2,MODERATE,1
871,GEELONG WEST,-38.138728,144.330986,219,2165796,Geelong West,2.0,2022-08-02,2235.7,LOW,0
872,MURGHEBOLUC,-38.09450396,144.1418215,220,8348780,Bell Post Hill,1.6,2022-07-31,1870.7,LOW,0
873,MURGHEBOLUC,-38.09450396,144.1418215,220,8348780,Bell Post Hill,2.6,2022-08-02,2831.5,LOW,0
874,MURGHEBOLUC,-38.09450396,144.1418215,220,8348780,Bell Post Hill,3.5,2022-08-03,3335.4,MODERATE,1
875,MURGHEBOLUC,-38.09450396,144.1418215,220,8348780,Bell Post Hill,3.4,2022-08-01,3255.2,MODERATE,1
876,STONEHAVEN,-38.1220442,144.223441,221,10112331,Wandana Heights,1.6,2022-07-31,1848.9,LOW,0
877,STONEHAVEN,-38.1220442,144.223441,221,10112331,Wandana Heights,2.6,2022-08-02,2797.5,LOW,0
878,STONEHAVEN,-38.1220442,144.223441,221,10112331,Wandana Heights,3.5,2022-08-03,3296.8,MODERATE,1
879,STONEHAVEN,-38.1220442,144.223441,221,10112331,Wandana Heights,3.4,2022-08-01,3216.8,MODERATE,1
880,BREAKWATER,-38.17277,144.389533,222,10110913,Breakwater,1.6,2022-07-31,1803.5,LOW,0
881,BREAKWATER,-38.17277,144.389533,222,10110913,Breakwater,3.5,2022-08-03,3295.2,MODERATE,1
882,BREAKWATER,-38.17277,144.389533,222,10110913,Breakwater,3.3,2022-08-01,2825.2,MODERATE,1
883,BREAKWATER,-38.17277,144.389533,222,10110913,Breakwater,2.0,2022-08-02,2235.7,LOW,0
884,BAREENA,-38.157038,144.34652,223,2165798,Geelong,1.6,2022-07-31,1803.5,LOW,0
885,BAREENA,-38.157038,144.34652,223,2165798,Geelong,3.5,2022-08-03,3295.2,MODERATE,1
886,BAREENA,-38.157038,144.34652,223,2165798,Geelong,3.3,2022-08-01,2825.2,MODERATE,1
887,BAREENA,-38.157038,144.34652,223,2165798,Geelong,2.0,2022-08-02,2235.7,LOW,0
888,CLIFTON SPRINGS,-38.209921,144.572989,225,2171320,Clifton Springs,2.2,2022-08-02,2102.1,LOW,0
889,CLIFTON SPRINGS,-38.209921,144.572989,225,2171320,Clifton Springs,3.5,2022-08-03,3300.2,MODERATE,1
890,CLIFTON SPRINGS,-38.209921,144.572989,225,2171320,Clifton Springs,1.5,2022-08-01,1894.4,LOW,0
891,CLIFTON SPRINGS,-38.209921,144.572989,225,2171320,Clifton Springs,1.4,2022-07-31,1542.3,LOW,0
892,WALLINGTON,-38.22638039,144.5118946,226,2160336,Leopold,1.6,2022-07-31,1808.0,LOW,0
893,WALLINGTON,-38.22638039,144.5118946,226,2160336,Leopold,3.5,2022-08-03,3303.3,MODERATE,1
894,WALLINGTON,-38.22638039,144.5118946,226,2160336,Leopold,3.4,2022-08-01,2833.3,MODERATE,1
895,WALLINGTON,-38.22638039,144.5118946,226,2160336,Leopold,2.0,2022-08-02,2242.7,LOW,0
896,BELLARINE,-38.13622989,144.6217267,227,2171320,Clifton Springs,2.2,2022-08-02,2102.1,LOW,0
897,BELLARINE,-38.13622989,144.6217267,227,2171320,Clifton Springs,3.5,2022-08-03,3300.2,MODERATE,1
898,BELLARINE,-38.13622989,144.6217267,227,2171320,Clifton Springs,1.5,2022-08-01,1894.4,LOW,0
899,BELLARINE,-38.13622989,144.6217267,227,2171320,Clifton Springs,1.4,2022-07-31,1542.3,LOW,0
900,INDENTED HEAD,-38.147989,144.668477,228,2171320,Clifton Springs,2.1,2022-08-02,2455.9,LOW,0
901,INDENTED HEAD,-38.147989,144.668477,228,2171320,Clifton Springs,1.7,2022-07-31,1871.7,LOW,0
902,INDENTED HEAD,-38.147989,144.668477,228,2171320,Clifton Springs,3.3,2022-08-01,2811.9,MODERATE,1
903,INDENTED HEAD,-38.147989,144.668477,228,2171320,Clifton Springs,3.4,2022-08-03,3304.9,MODERATE,1
904,LEOPOLD,-38.202905,144.462401,229,2160336,Leopold,1.6,2022-07-31,1803.5,LOW,0
905,LEOPOLD,-38.202905,144.462401,229,2160336,Leopold,3.5,2022-08-03,3295.2,MODERATE,1
906,LEOPOLD,-38.202905,144.462401,229,2160336,Leopold,3.3,2022-08-01,2825.2,MODERATE,1
907,LEOPOLD,-38.202905,144.462401,229,2160336,Leopold,2.0,2022-08-02,2235.7,LOW,0
908,MOOLAP,-38.17988326,144.4248188,230,2160336,Leopold,1.6,2022-07-31,1803.5,LOW,0
909,MOOLAP,-38.17988326,144.4248188,230,2160336,Leopold,3.5,2022-08-03,3295.2,MODERATE,1
910,MOOLAP,-38.17988326,144.4248188,230,2160336,Leopold,3.3,2022-08-01,2825.2,MODERATE,1
911,MOOLAP,-38.17988326,144.4248188,230,2160336,Leopold,2.0,2022-08-02,2235.7,LOW,0
912,POINT LONSDALE,-38.271074,144.614191,231,2152279,Queenscliff,2.1,2022-08-02,2455.9,LOW,0
913,POINT LONSDALE,-38.271074,144.614191,231,2152279,Queenscliff,1.7,2022-07-31,1871.7,LOW,0
914,POINT LONSDALE,-38.271074,144.614191,231,2152279,Queenscliff,3.3,2022-08-01,2811.9,MODERATE,1
915,POINT LONSDALE,-38.271074,144.614191,231,2152279,Queenscliff,3.4,2022-08-03,3304.9,MODERATE,1
916,OCEAN GROVE,-38.263811,144.523761,232,2160336,Leopold,1.6,2022-07-31,1808.0,LOW,0
917,OCEAN GROVE,-38.263811,144.523761,232,2160336,Leopold,3.5,2022-08-03,3303.3,MODERATE,1
918,OCEAN GROVE,-38.263811,144.523761,232,2160336,Leopold,3.4,2022-08-01,2833.3,MODERATE,1
919,OCEAN GROVE,-38.263811,144.523761,232,2160336,Leopold,2.0,2022-08-02,2242.7,LOW,0
920,BARWON HEADS,-38.263052,144.40814,233,10110913,Breakwater,1.6,2022-07-31,1803.5,LOW,0
921,BARWON HEADS,-38.263052,144.40814,233,10110913,Breakwater,3.5,2022-08-03,3295.2,MODERATE,1
922,BARWON HEADS,-38.263052,144.40814,233,10110913,Breakwater,3.3,2022-08-01,2825.2,MODERATE,1
923,BARWON HEADS,-38.263052,144.40814,233,10110913,Breakwater,2.0,2022-08-02,2235.7,LOW,0
924,BELLBRAE,-38.307545,144.299978,234,10112331,Wandana Heights,1.6,2022-07-31,1803.5,LOW,0
925,BELLBRAE,-38.307545,144.299978,234,10112331,Wandana Heights,3.5,2022-08-03,3295.2,MODERATE,1
926,BELLBRAE,-38.307545,144.299978,234,10112331,Wandana Heights,3.3,2022-08-01,2825.2,MODERATE,1
927,BELLBRAE,-38.307545,144.299978,234,10112331,Wandana Heights,2.0,2022-08-02,2235.7,LOW,0
928,ANGLESEA,-38.409363,144.176397,235,2177872,Anglesea,2.1,2022-08-02,1827.7,LOW,0
929,ANGLESEA,-38.409363,144.176397,235,2177872,Anglesea,2.3,2022-07-31,2246.7,LOW,0
930,ANGLESEA,-38.409363,144.176397,235,2177872,Anglesea,3.4,2022-08-03,3261.5,MODERATE,1
931,ANGLESEA,-38.409363,144.176397,235,2177872,Anglesea,3.2,2022-08-01,2210.8,MODERATE,1
932,AIREYS INLET,-38.459435,144.106892,236,2177872,Anglesea,2.1,2022-08-02,1827.7,LOW,0
933,AIREYS INLET,-38.459435,144.106892,236,2177872,Anglesea,2.3,2022-07-31,2246.7,LOW,0
934,AIREYS INLET,-38.459435,144.106892,236,2177872,Anglesea,3.4,2022-08-03,3261.5,MODERATE,1
935,AIREYS INLET,-38.459435,144.106892,236,2177872,Anglesea,3.2,2022-08-01,2210.8,MODERATE,1
936,APOLLO BAY,-38.679417,143.671777,239,2177810,Apollo Bay,2.3,2022-08-02,1985.9,LOW,0
937,APOLLO BAY,-38.679417,143.671777,239,2177810,Apollo Bay,1.5,2022-08-01,2235.8,LOW,0
938,APOLLO BAY,-38.679417,143.671777,239,2177810,Apollo Bay,1.5,2022-07-31,1861.2,LOW,0
939,APOLLO BAY,-38.679417,143.671777,239,2177810,Apollo Bay,3.4,2022-08-03,2984.4,MODERATE,1
940,GREY RIVER,-38.6791182,143.832394,240,2177810,Apollo Bay,2.3,2022-07-31,2234.3,LOW,0
941,GREY RIVER,-38.6791182,143.832394,240,2177810,Apollo Bay,3.2,2022-08-01,2197.2,MODERATE,1
942,GREY RIVER,-38.6791182,143.832394,240,2177810,Apollo Bay,2.1,2022-08-02,1815.2,LOW,0
943,GREY RIVER,-38.6791182,143.832394,240,2177810,Apollo Bay,3.4,2022-08-03,3249.5,MODERATE,1
944,KENNETT RIVER,-38.63847255,143.8049086,241,2177810,Apollo Bay,2.3,2022-07-31,2234.3,LOW,0
945,KENNETT RIVER,-38.63847255,143.8049086,241,2177810,Apollo Bay,3.2,2022-08-01,2197.2,MODERATE,1
946,KENNETT RIVER,-38.63847255,143.8049086,241,2177810,Apollo Bay,2.1,2022-08-02,1815.2,LOW,0
947,KENNETT RIVER,-38.63847255,143.8049086,241,2177810,Apollo Bay,3.4,2022-08-03,3249.5,MODERATE,1
948,SEPARATION CREEK,-38.58813123,143.8732037,242,2177810,Apollo Bay,2.1,2022-08-02,1827.7,LOW,0
949,SEPARATION CREEK,-38.58813123,143.8732037,242,2177810,Apollo Bay,2.3,2022-07-31,2246.7,LOW,0
950,SEPARATION CREEK,-38.58813123,143.8732037,242,2177810,Apollo Bay,3.4,2022-08-03,3261.5,MODERATE,1
951,SEPARATION CREEK,-38.58813123,143.8732037,242,2177810,Apollo Bay,3.2,2022-08-01,2210.8,MODERATE,1
952,SUGARLOAF,-38.69,143.7961,243,2177810,Apollo Bay,1.5,2022-07-31,1861.2,LOW,0
953,SUGARLOAF,-38.69,143.7961,243,2177810,Apollo Bay,1.5,2022-08-01,2235.8,LOW,0
954,SUGARLOAF,-38.69,143.7961,243,2177810,Apollo Bay,2.3,2022-08-02,1985.9,LOW,0
955,SUGARLOAF,-38.69,143.7961,243,2177810,Apollo Bay,3.4,2022-08-03,2984.4,MODERATE,1
956,WONGARRA,-38.6747,143.7986,244,2177810,Apollo Bay,1.5,2022-07-31,1861.2,LOW,0
957,WONGARRA,-38.6747,143.7986,244,2177810,Apollo Bay,1.5,2022-08-01,2235.8,LOW,0
958,WONGARRA,-38.6747,143.7986,244,2177810,Apollo Bay,2.3,2022-08-02,1985.9,LOW,0
959,WONGARRA,-38.6747,143.7986,244,2177810,Apollo Bay,3.4,2022-08-03,2984.4,MODERATE,1
960,WYE RIVER,-38.62497369,143.8493949,245,2177810,Apollo Bay,2.3,2022-07-31,2246.7,LOW,0
961,WYE RIVER,-38.62497369,143.8493949,245,2177810,Apollo Bay,3.2,2022-08-01,2210.8,MODERATE,1
962,WYE RIVER,-38.62497369,143.8493949,245,2177810,Apollo Bay,2.1,2022-08-02,1827.7,LOW,0
